area	height	readout	fwhm
1.350	48.645	14	26
1.275	20.062	17	29
1.258	17.549	16	38
1.178	16.553	18	49
1.167	18.589	12	42
1.446	52.489	13	25
0.580	13.079	13	33
1.023	12.335	14	42
0.557	19.477	17	22
0.999	18.057	11	23
0.488	16.621	13	21
1.585	9.447	11	136
0.167	9.987	18	15
0.854	12.139	16	47
0.941	17.391	17	36
0.823	22.219	14	35
1.263	42.402	16	27
1.240	35.742	11	25
0.947	35.686	12	24
1.022	18.233	14	25
0.100	7.792	16	12
1.261	43.551	14	25
1.564	24.586	11	40
0.129	6.994	18	17
1.433	17.072	11	35
0.103	6.380	12	14
1.180	36.289	16	29
1.184	12.614	16	61
1.235	24.546	11	31
1.315	27.217	12	27
1.247	41.753	18	26
1.141	42.164	16	26
1.370	21.982	18	29
1.050	18.953	15	39
1.173	18.314	14	47
1.472	47.406	16	29
1.288	34.415	12	38
1.368	24.743	15	57
1.301	31.931	16	39
1.032	26.879	14	31
0.971	12.065	13	34
1.431	26.158	11	24
1.143	28.006	15	27
0.732	15.373	16	29
0.584	8.959	15	82
0.925	14.600	13	68
1.393	14.676	16	27
1.322	16.282	16	41
1.488	16.732	14	27
1.140	31.865	15	33
1.029	21.038	12	32
1.233	25.528	13	29
1.185	15.098	14	47
1.256	36.685	18	27
0.114	7.960	16	12
1.405	24.052	11	28
1.104	16.647	16	48
0.118	7.624	16	14
0.864	22.626	14	32
1.159	16.585	17	42
0.127	8.399	13	14
0.148	8.540	11	16
0.840	21.098	17	33
0.113	7.262	16	14
1.392	51.618	12	24
1.290	23.140	12	27
0.677	20.499	14	28
0.126	7.798	14	13
1.345	32.602	13	39
0.842	11.006	18	52
0.965	31.582	12	28
0.741	23.678	13	26
1.341	16.001	16	68
0.758	22.052	17	30
0.094	7.026	14	12
1.489	33.732	16	39
0.883	18.494	16	24
1.417	39.860	11	24
1.390	19.678	17	32
0.271	8.096	13	26
0.303	8.183	12	30
0.154	8.125	14	16
1.445	27.763	15	32
0.979	26.285	16	34
0.895	18.790	13	46
0.471	9.645	14	44
0.177	10.158	11	16
1.227	29.355	11	26
0.145	8.651	14	14
0.198	7.142	16	15
1.251	33.951	17	25
0.140	8.256	14	15
0.128	7.685	17	16
1.176	40.229	13	26
1.238	27.750	16	42
0.474	14.366	12	30
1.182	48.272	18	23
0.947	34.075	11	24
0.580	22.313	17	24
1.309	42.132	14	29
1.366	30.156	15	22
1.332	24.048	17	29
1.285	31.835	13	38
1.144	19.570	17	29
0.906	31.371	12	25
0.124	8.760	13	12
0.103	6.213	15	15
0.112	6.890	16	15
0.125	6.125	16	19
0.125	7.716	18	14
1.346	26.497	12	24
0.157	8.896	11	17
1.168	15.639	17	34
0.096	7.947	12	10
1.101	36.414	15	28
1.224	37.999	12	28
1.048	34.575	14	26
0.109	7.863	11	13
1.076	35.298	12	27
0.103	5.954	18	16
1.244	34.582	12	24
0.745	17.508	14	24
0.254	9.024	14	23
1.803	42.216	16	24
1.254	30.158	18	28
1.163	26.546	14	43
1.252	45.754	14	26
0.139	8.686	12	15
1.409	32.655	11	28
0.257	7.785	16	18
1.248	17.567	15	58
1.398	27.565	13	22
1.207	18.004	16	33
1.207	27.872	16	34
1.122	35.809	18	24
1.069	25.199	17	25
0.130	8.003	13	15
1.469	24.902	14	26
1.532	29.521	11	34
1.218	23.539	17	28
1.256	32.618	14	21
0.084	6.600	17	11
1.344	25.413	16	28
1.172	17.688	11	60
1.268	31.975	13	36
1.413	20.317	14	27
1.125	35.059	17	23
1.452	31.431	11	47
0.145	8.674	14	15
0.417	16.750	15	21
0.080	6.491	18	11
1.873	31.460	16	56
0.552	15.414	14	35
1.160	17.798	13	41
0.959	16.844	12	32
0.935	18.220	16	45
1.395	26.091	11	26
0.407	10.502	16	28
0.857	22.242	18	35
1.349	39.180	16	31
0.093	5.928	18	14
1.337	22.768	16	25
1.148	21.614	15	31
1.234	17.845	13	23
1.280	28.166	16	43
0.092	6.785	16	12
0.110	7.429	13	13
0.874	24.555	18	31
0.098	6.827	16	12
0.683	24.371	18	27
0.120	7.419	13	14
1.275	26.342	15	25
1.150	23.298	16	50
2.194	66.993	17	26
0.093	6.806	18	12
1.366	42.173	12	26
0.137	7.835	16	15
1.230	20.770	16	44
1.299	19.438	15	51
1.213	28.112	11	25
1.289	22.427	11	33
0.099	6.558	18	13
0.125	7.000	16	16
1.134	22.338	12	66
1.326	28.520	14	24
1.496	30.329	16	36
0.795	9.062	16	49
1.110	39.413	17	26
0.627	12.551	13	34
1.087	15.850	13	62
0.108	7.217	17	13
1.184	33.795	12	34
1.008	19.653	11	23
1.432	44.227	11	30
1.256	22.557	18	25
1.341	22.279	16	23
1.125	36.555	15	22
1.425	21.132	16	24
1.305	28.793	17	45
1.457	41.193	11	31
0.982	27.722	11	20
1.215	37.478	11	28
1.103	18.555	18	30
0.105	6.618	15	14
1.171	22.906	14	51
1.148	22.164	17	30
0.952	28.848	12	30
1.283	38.445	11	24
0.681	20.542	13	31
0.536	14.569	14	25
0.110	6.797	16	15
1.308	23.254	11	35
0.103	6.771	15	14
0.139	9.591	16	13
0.875	22.488	15	33
1.230	36.234	16	30
0.106	7.000	14	14
1.556	23.746	11	33
0.092	6.619	12	12
0.129	7.232	14	16
0.117	7.579	12	14
1.430	31.559	13	39
1.208	14.191	17	57
1.289	26.658	13	31
1.334	28.071	13	50
0.070	6.025	18	10
0.934	26.297	14	32
1.061	17.271	12	73
0.097	5.983	18	15
1.034	19.888	12	52
1.260	49.847	14	23
1.413	46.354	17	27
1.485	21.062	15	50
0.690	13.254	15	64
0.582	20.192	12	27
0.511	13.007	17	39
1.078	46.645	15	21
0.993	28.082	12	37
0.472	15.852	17	23
0.098	5.737	18	16
0.968	12.546	12	32
0.161	8.674	13	17
0.547	16.312	18	26
0.248	10.699	15	23
0.137	8.286	11	14
1.297	35.200	13	30
0.751	16.493	15	45
0.132	8.408	16	14
0.835	30.467	17	23
0.136	7.127	16	18
0.380	12.235	14	28
1.217	51.433	17	22
0.983	18.492	17	36
0.102	8.896	11	10
1.633	41.580	13	25
1.098	15.620	12	35
0.943	37.748	11	24
1.476	23.609	13	40
0.626	20.217	15	26
1.045	15.999	15	41
1.265	14.183	13	46
1.429	58.497	11	22
1.246	20.549	11	33
1.153	23.226	17	62
1.152	33.964	15	30
1.003	21.151	16	22
1.032	14.524	11	29
0.545	11.379	18	46
0.131	8.235	14	14
1.054	27.057	17	32
0.123	8.795	11	12
1.203	17.221	15	30
1.242	15.851	18	47
0.133	8.570	11	14
0.154	9.410	14	15
0.487	22.460	15	21
0.714	11.433	16	68
0.947	19.192	18	28
1.334	24.441	14	24
0.943	13.583	17	42
1.120	25.005	17	38
1.266	39.539	13	27
1.393	15.293	11	56
0.130	6.164	18	13
0.099	5.918	15	14
0.845	34.010	13	23
0.408	17.649	13	20
0.141	9.457	16	13
0.774	11.627	17	41
0.216	10.933	17	18
0.147	9.189	15	14
0.420	12.977	13	32
0.993	21.579	14	49
0.776	32.520	12	22
1.204	20.010	14	27
0.367	12.764	11	26
1.316	38.849	17	25
0.610	22.470	17	25
0.118	6.894	15	16
1.223	37.127	15	26
1.146	50.478	11	21
0.540	15.682	16	30
1.302	41.098	14	27
1.380	21.580	18	38
1.405	47.956	13	27
0.122	7.413	17	14
1.176	36.758	16	26
0.778	17.897	12	43
1.250	25.506	16	60
1.237	40.989	16	28
1.465	55.178	16	24
0.119	7.803	13	13
0.103	7.385	13	11
1.237	32.168	15	22
1.351	40.462	14	23
0.126	8.389	11	13
1.054	32.756	14	28
0.102	6.515	15	14
0.150	8.186	11	17
0.103	6.673	15	14
0.946	13.775	12	31
1.046	12.995	14	28
0.936	17.208	14	40
0.499	13.242	14	32
0.646	19.134	18	31
0.087	6.314	18	12
0.115	6.478	15	16
1.331	33.067	16	29
1.267	24.242	12	22
1.465	38.632	11	34
1.475	23.357	16	28
1.096	24.655	17	42
0.093	5.914	18	14
1.451	38.391	12	27
1.206	22.672	13	30
2.212	29.002	14	26
0.536	21.061	11	24
0.127	8.534	12	13
0.734	28.048	17	24
1.112	26.979	18	25
1.163	22.521	13	24
1.213	21.149	18	32
0.799	16.416	11	47
1.280	20.150	14	38
1.268	26.312	13	51
1.049	13.625	17	51
1.343	24.955	13	26
1.146	30.928	12	36
1.383	35.267	18	23
0.353	8.861	18	37
1.212	41.753	15	24
0.136	8.471	11	13
0.702	14.537	18	30
1.264	22.808	18	63
0.142	8.232	16	16
0.128	6.115	17	19
1.262	28.875	12	23
1.042	14.887	13	52
1.269	36.340	18	23
1.271	22.729	12	24
1.077	20.486	14	55
1.212	25.706	12	24
1.085	26.949	17	38
1.446	42.043	11	27
1.377	35.117	13	40
1.003	13.630	14	23
0.136	6.495	17	19
0.843	22.252	11	33
0.650	12.356	12	57
1.479	35.197	16	28
1.087	25.700	15	26
0.733	23.665	15	28
1.261	46.937	16	25
1.113	26.931	15	52
1.146	40.599	18	26
0.110	7.779	13	13
1.087	22.408	15	29
0.396	11.832	11	26
0.272	7.834	18	31
0.888	14.291	18	61
0.733	14.167	17	92
0.763	25.074	15	29
0.673	21.459	15	28
0.818	33.009	17	22
0.289	10.742	14	26
1.394	54.798	11	23
0.097	8.650	14	9
0.892	25.791	16	29
0.691	19.016	15	35
1.285	28.332	14	32
1.196	21.623	11	27
0.855	19.385	18	26
1.087	20.051	14	59
0.183	7.418	17	12
0.145	7.824	15	17
0.123	7.260	18	15
1.534	24.890	13	49
1.317	37.464	12	33
0.968	27.140	14	27
0.117	6.619	15	16
1.443	31.662	13	29
1.189	20.700	16	36
1.277	47.662	17	22
1.314	24.519	15	35
1.130	19.675	13	36
1.183	16.197	11	35
1.136	23.087	16	56
1.157	34.459	11	32
0.106	6.637	17	14
1.304	26.910	14	23
0.119	7.394	17	14
1.076	20.230	11	20
0.166	8.894	11	16
0.113	7.547	12	13
1.386	27.814	15	31
1.189	19.090	14	26
0.905	35.181	13	24
0.823	26.563	12	27
0.971	20.737	13	26
0.777	33.503	13	22
1.074	20.491	15	36
1.256	53.094	15	22
1.518	67.828	17	21
0.439	15.057	13	30
1.078	24.944	11	28
0.946	22.721	18	27
0.140	8.213	14	16
0.170	9.476	17	17
0.154	9.146	16	16
1.550	41.147	13	36
1.240	22.185	13	26
1.373	16.092	15	39
1.411	27.000	15	37
0.166	7.834	11	21
1.328	25.298	17	26
0.096	6.782	16	12
1.174	25.613	17	37
0.111	6.671	15	16
0.082	6.259	15	11
1.346	30.189	13	27
0.115	6.334	15	16
1.309	22.892	11	25
0.096	6.786	18	13
1.154	32.884	14	30
1.015	23.116	15	30
0.105	6.872	14	14
0.095	6.016	17	14
0.249	9.131	11	16
0.120	6.328	16	18
1.051	26.739	18	38
0.878	10.758	12	54
1.098	30.644	14	34
1.067	31.978	11	22
0.098	6.641	15	12
0.131	8.690	13	13
0.117	6.817	15	16
1.203	33.531	18	21
0.988	17.299	15	38
1.612	34.480	12	28
1.473	36.739	12	22
1.322	25.125	11	51
1.469	24.602	17	36
1.618	29.746	11	25
1.145	31.917	17	25
1.059	31.379	17	31
1.194	36.786	16	25
1.182	30.537	11	22
0.848	32.852	18	24
0.162	9.038	13	17
0.351	12.288	18	25
1.483	26.566	16	28
1.334	46.119	13	26
0.086	6.879	16	10
0.097	6.587	18	12
1.449	48.355	12	23
0.119	6.626	18	15
1.147	40.776	14	26
0.082	6.428	16	11
0.091	6.717	12	12
0.115	6.555	15	17
1.284	48.158	12	24
0.167	8.511	16	15
0.290	9.315	16	24
1.227	32.782	17	25
1.410	34.883	17	22
1.410	50.911	11	22
0.523	12.300	13	46
0.173	7.713	14	20
1.395	34.645	11	27
0.968	36.058	13	25
1.090	41.751	13	24
1.625	45.445	16	23
0.605	15.929	15	30
0.682	21.810	14	22
0.126	8.392	16	14
0.136	8.412	16	14
0.705	10.795	17	52
0.750	21.805	12	27
0.418	16.421	15	23
1.246	49.186	17	24
0.386	10.799	14	32
0.644	17.962	13	32
1.193	16.770	14	24
1.005	20.295	12	27
0.236	8.940	12	21
1.258	26.661	15	24
0.091	7.352	13	10
0.092	6.366	17	12
1.207	21.398	18	32
1.356	16.524	12	44
0.672	23.487	16	25
1.147	43.407	14	24
1.014	33.395	11	29
0.456	17.303	12	24
1.303	24.439	16	67
0.910	19.253	11	25
1.263	43.487	15	26
0.113	6.876	18	14
1.197	26.556	18	46
1.032	20.450	13	30
0.086	6.356	15	12
1.226	25.837	18	25
0.095	6.554	16	13
0.112	6.766	16	15
1.043	16.663	13	51
1.346	51.732	13	21
0.090	6.516	17	11
0.946	33.769	11	23
0.963	30.764	15	29
1.115	36.885	12	28
1.037	19.514	11	29
0.359	10.263	13	34
0.139	6.607	18	17
1.042	40.535	12	23
0.148	8.127	17	16
0.620	15.665	13	34
0.329	8.500	17	46
0.737	23.275	13	24
0.133	8.900	14	13
1.213	11.940	14	24
1.127	25.903	17	26
1.589	38.195	16	32
1.250	27.243	14	28
1.528	55.217	16	23
1.287	21.961	16	30
0.908	16.064	13	21
0.609	23.409	15	24
1.344	31.832	14	37
1.235	12.459	12	51
0.187	10.024	11	17
0.968	20.291	15	39
0.103	6.921	18	14
0.889	27.254	18	27
1.152	34.287	11	23
1.197	20.890	13	27
0.064	5.778	18	9
0.127	8.624	12	13
1.286	20.265	11	34
1.270	23.300	15	28
0.698	13.870	15	29
0.959	26.272	13	31
0.109	7.334	12	14
1.472	30.955	16	36
1.113	15.881	12	40
0.989	9.130	17	62
0.875	21.246	17	30
1.206	26.793	15	25
1.546	49.833	12	25
1.660	49.465	11	27
1.836	10.746	11	292
0.191	10.745	12	16
0.632	14.733	18	20
1.338	23.869	13	36
1.071	23.487	14	25
0.985	30.218	11	28
1.370	27.139	18	24
0.219	8.210	11	13
1.581	49.358	15	25
1.794	16.194	13	78
1.167	28.969	16	24
0.455	17.164	16	24
0.105	6.940	12	14
1.245	35.271	14	32
1.397	34.651	11	35
0.099	6.639	12	13
0.087	6.334	18	12
1.376	31.436	14	36
1.150	28.765	13	24
1.388	40.582	13	32
1.306	32.709	11	28
0.126	7.648	17	14
1.380	28.779	16	30
0.118	6.588	18	17
1.280	32.657	11	26
1.300	23.937	13	26
1.113	29.346	14	35
1.027	13.854	17	23
0.901	25.580	17	30
1.359	32.345	16	62
0.658	11.439	16	42
1.214	30.841	15	33
0.647	25.679	11	21
1.024	23.777	13	33
0.978	12.936	18	76
1.522	31.322	18	47
0.132	7.904	13	15
0.204	6.988	16	13
0.092	6.249	16	12
1.264	34.158	11	24
0.148	9.168	15	14
1.390	20.391	12	39
1.145	17.500	17	34
1.004	13.477	18	29
1.483	28.008	12	26
0.828	12.850	14	24
1.323	33.508	16	29
0.971	15.920	18	36
1.169	30.165	17	32
1.469	26.890	16	54
1.613	45.685	14	29
1.618	55.268	16	24
2.180	55.919	18	22
0.412	13.691	18	29
1.035	35.255	13	27
1.585	18.531	13	101
0.232	8.282	12	26
1.192	34.758	14	32
1.207	26.412	13	26
0.830	14.866	16	23
1.362	32.938	16	34
0.088	5.871	18	14
1.114	21.509	13	29
1.329	26.084	13	29
0.643	26.087	14	23
1.866	84.084	13	21
1.359	47.729	16	27
0.116	7.200	17	14
1.254	22.976	18	25
1.485	25.589	17	36
1.445	31.396	16	22
0.124	6.574	12	18
1.086	15.408	14	56
1.465	49.505	11	26
0.968	23.897	12	41
0.108	7.259	14	12
1.175	31.603	15	44
0.111	8.394	14	12
1.207	22.955	13	30
0.995	34.557	16	26
1.153	17.529	15	38
0.084	6.659	17	11
1.145	34.994	11	22
0.620	12.899	16	52
0.135	7.800	16	16
1.231	14.237	12	33
0.885	18.952	16	24
0.981	25.084	14	22
0.112	8.454	11	11
0.975	38.898	17	24
1.414	35.798	17	31
0.901	23.231	16	36
1.664	44.712	12	37
1.186	30.409	16	33
0.813	12.684	11	28
1.008	18.973	11	43
1.259	31.042	11	23
1.034	23.513	13	27
0.680	10.497	11	25
1.253	37.215	18	32
0.112	6.872	14	15
1.178	22.306	16	51
1.317	34.460	18	22
1.347	23.117	15	34
1.053	30.584	12	28
0.811	24.752	16	31
1.467	29.875	15	23
1.314	26.418	16	35
1.497	21.332	12	29
1.406	35.753	13	24
0.133	7.858	14	15
1.257	23.173	16	33
1.162	18.413	13	32
1.101	36.700	13	27
0.996	13.442	12	55
0.826	10.082	15	64
1.252	45.904	16	25
0.606	14.509	12	38
1.242	28.665	17	23
1.393	18.559	13	38
1.352	33.484	18	42
1.261	35.169	16	24
1.528	43.459	11	30
1.153	29.720	17	24
1.341	26.669	16	25
0.921	14.602	17	27
1.173	16.107	15	78
0.795	15.822	15	24
0.911	18.178	15	31
1.095	20.545	11	42
1.055	20.785	15	52
1.042	23.752	18	33
0.502	20.872	13	23
0.102	6.751	15	14
1.405	44.142	11	29
0.100	6.924	16	11
1.236	28.082	17	40
0.109	7.287	13	12
0.946	19.999	14	29
0.980	17.959	11	41
0.819	30.096	14	25
1.243	40.891	18	27
0.106	7.749	18	12
0.077	5.506	18	12
0.730	28.444	17	23
0.085	5.871	18	13
0.961	14.216	13	28
0.323	9.116	13	48
1.455	21.045	16	56
1.090	19.910	17	30
0.874	18.763	12	47
0.115	7.721	15	14
1.280	25.841	11	21
0.117	6.979	16	15
0.774	20.922	11	33
0.106	6.655	16	15
0.104	6.255	15	15
0.124	7.324	17	16
1.333	54.110	11	23
0.268	6.758	18	55
0.115	7.999	13	12
1.567	16.552	17	32
1.043	33.943	11	26
1.281	41.933	12	27
0.152	7.591	17	18
0.552	16.667	14	24
1.268	31.893	14	36
0.122	7.335	17	15
1.026	12.067	15	76
0.365	10.825	16	24
0.129	8.217	13	12
0.655	13.687	14	51
1.275	40.416	12	28
1.526	29.676	11	59
1.131	38.549	18	27
0.110	7.296	16	13
1.059	16.410	15	23
1.147	21.493	15	28
0.146	7.904	16	17
0.534	13.934	18	30
1.221	24.089	17	30
1.275	33.398	14	33
0.119	7.152	17	13
1.477	27.261	12	23
0.120	6.850	17	17
1.478	41.520	13	35
1.258	29.037	12	44
0.473	11.275	18	44
0.812	15.285	14	35
1.070	10.302	16	54
0.950	28.009	12	30
1.148	20.818	18	22
0.531	14.707	17	29
1.027	30.523	12	31
0.541	9.875	15	31
1.367	33.322	17	31
1.201	36.918	12	29
1.334	53.503	11	22
0.798	21.480	11	30
0.095	8.053	14	9
0.984	23.581	14	28
1.362	34.095	13	25
1.493	27.891	11	37
0.107	6.671	16	14
0.755	28.299	17	24
0.125	6.860	18	17
0.563	18.008	16	31
0.162	8.617	17	17
0.614	24.514	15	23
0.214	7.482	18	26
0.632	14.128	17	38
0.159	7.610	17	20
1.291	28.466	14	31
1.251	31.714	16	31
1.014	14.878	18	30
0.649	22.531	16	24
0.743	15.980	12	40
1.237	15.871	17	27
1.364	29.502	13	25
1.021	28.698	14	34
0.198	6.988	12	27
1.754	63.748	16	23
1.733	63.814	11	22
1.086	19.158	17	25
0.113	7.021	12	15
1.365	34.993	18	22
1.398	20.125	17	38
0.095	6.283	15	14
0.450	16.118	18	25
1.306	19.796	16	35
1.427	55.281	12	23
0.888	26.394	18	32
1.384	59.217	11	22
0.908	20.566	13	22
0.744	25.342	11	28
1.168	21.102	14	26
1.056	30.113	13	25
0.114	6.281	18	16
0.773	24.023	13	29
0.135	8.419	11	14
1.161	30.551	17	28
0.330	11.744	13	25
1.538	48.268	17	26
1.154	21.170	18	30
1.070	32.020	17	27
1.188	20.131	17	47
0.707	24.921	18	25
0.497	17.539	14	26
0.945	40.957	14	22
0.725	15.093	16	53
1.078	38.717	17	25
0.096	7.758	15	11
0.101	7.958	15	10
1.198	20.459	16	37
0.085	6.110	17	12
0.095	6.019	15	13
0.664	8.147	11	54
1.104	24.162	11	25
0.144	7.818	11	17
0.097	7.031	17	12
1.262	23.262	13	38
0.820	19.700	15	29
1.052	21.029	15	21
0.393	10.444	18	35
1.199	17.687	13	28
1.300	18.442	13	48
1.245	23.078	15	56
0.141	7.417	17	18
1.329	30.264	14	24
0.091	6.042	18	14
0.139	7.217	16	19
0.090	8.023	11	10
0.124	7.059	16	16
1.445	37.835	16	32
0.129	6.607	17	18
1.334	29.076	16	30
1.442	26.617	14	26
0.095	6.660	17	13
1.353	31.406	13	33
1.042	24.161	18	48
0.177	9.290	16	18
0.105	6.582	17	14
0.109	8.042	11	11
1.166	38.506	18	28
1.130	31.454	11	30
1.536	32.469	17	28
1.000	29.986	11	31
1.230	29.474	16	29
1.129	20.185	13	64
0.131	6.472	15	19
0.098	6.748	12	12
0.496	16.120	14	29
0.249	8.088	14	23
0.167	8.137	11	19
0.098	6.710	12	12
0.124	7.574	17	13
1.232	20.256	18	22
0.223	7.459	16	14
0.771	23.283	14	30
1.099	26.068	11	20
1.167	14.583	11	88
1.180	14.623	13	60
1.213	26.909	15	35
0.108	7.696	14	12
0.556	25.827	11	20
0.723	20.883	17	30
0.133	7.170	16	18
0.479	13.742	13	29
1.121	37.310	17	28
1.047	29.343	18	34
1.109	21.226	11	23
1.054	13.849	14	52
1.157	21.306	16	34
1.183	21.515	13	47
0.546	12.023	14	43
0.709	7.919	15	81
1.255	23.297	15	24
1.207	25.277	17	23
1.239	21.310	14	26
1.242	17.463	17	46
1.225	40.156	15	28
1.097	23.683	16	48
1.015	27.414	15	20
1.308	19.856	11	38
0.128	6.465	17	17
0.572	10.856	16	18
0.967	29.969	13	26
1.450	24.060	13	33
1.456	50.065	11	23
1.036	23.733	14	30
0.112	7.027	17	14
0.839	14.223	16	44
1.221	22.464	17	31
2.306	34.028	13	27
1.334	45.754	14	26
0.898	26.389	12	33
0.299	11.293	12	23
1.110	31.487	18	23
1.298	34.702	18	23
0.853	18.767	17	29
0.911	27.945	14	29
0.075	5.952	18	11
1.260	21.477	15	34
0.907	17.747	15	57
1.347	20.154	15	22
0.104	8.045	12	11
0.511	19.271	16	21
0.801	26.591	17	28
1.188	36.120	12	27
1.145	25.428	15	31
1.071	28.939	18	26
1.073	24.736	13	30
0.123	7.509	16	14
0.645	12.743	15	26
1.072	25.255	12	45
0.114	6.491	15	17
0.096	6.898	14	12
0.119	6.526	18	17
0.762	21.582	17	31
1.151	34.045	16	31
1.395	35.985	11	25
0.146	6.963	15	20
1.343	18.504	17	59
0.152	6.700	12	21
1.358	47.860	18	25
0.157	6.711	15	47
0.145	6.792	12	20
1.329	27.526	12	49
1.296	24.257	16	35
0.270	8.695	14	30
0.493	12.128	12	25
1.096	19.276	18	38
1.199	25.431	11	41
1.257	44.936	17	25
0.423	6.787	15	54
1.395	21.003	12	35
1.192	30.193	17	39
0.092	7.005	14	11
1.577	23.551	11	43
1.083	30.345	15	33
0.112	6.837	18	14
0.184	7.025	14	12
0.128	7.974	13	14
0.760	12.477	15	64
0.594	16.496	16	32
1.278	42.340	17	22
0.911	16.019	13	30
1.201	21.796	12	32
1.372	43.216	16	28
1.056	22.739	14	41
1.196	18.247	12	38
0.577	16.516	14	23
0.421	14.355	14	20
0.121	8.046	13	13
1.123	14.387	14	28
0.093	6.393	18	13
0.592	13.131	12	41
1.576	55.930	16	23
0.109	6.664	18	14
0.740	29.633	17	23
1.168	40.646	11	27
1.059	20.797	14	48
1.301	26.162	15	23
1.274	18.595	13	52
0.147	9.892	16	13
0.089	6.370	18	11
1.078	13.219	18	50
0.909	14.753	12	57
0.850	23.369	11	29
0.728	29.483	16	23
0.177	7.003	12	23
0.187	8.180	17	21
0.859	26.189	16	29
0.281	8.474	11	39
0.333	10.177	18	30
1.087	30.764	14	32
1.327	18.967	13	35
1.392	59.369	14	22
1.216	21.206	18	37
1.308	17.664	13	44
0.115	7.210	18	14
1.249	25.812	14	23
1.158	27.166	13	39
0.988	31.355	12	29
1.123	46.365	16	22
0.858	15.293	17	26
0.997	8.653	12	72
1.132	37.967	13	27
0.128	7.671	16	14
1.073	24.979	13	21
0.156	7.039	17	14
0.100	7.368	14	12
1.306	33.072	16	34
0.993	12.660	13	57
0.963	16.048	18	48
0.465	17.796	13	25
1.505	37.028	16	38
0.137	7.389	12	16
0.366	15.023	17	20
0.118	6.825	15	16
0.253	8.709	13	27
1.367	20.613	11	38
0.085	6.349	18	11
1.432	23.899	13	33
1.285	16.016	16	55
1.301	16.143	15	67
1.068	23.041	17	53
0.092	7.563	14	10
1.189	21.410	16	41
0.863	25.395	12	29
1.505	24.603	16	27
0.138	8.190	11	13
0.129	7.721	17	15
1.395	42.323	15	26
0.927	27.180	18	30
1.020	18.651	14	34
0.812	22.512	16	31
0.123	8.328	16	13
0.135	7.046	18	14
0.138	6.398	17	33
0.602	20.048	15	28
0.747	17.816	14	50
1.277	31.745	18	22
0.089	7.116	14	11
0.123	7.531	11	15
1.154	28.288	17	24
0.121	8.417	11	13
1.062	23.953	16	42
0.096	7.698	11	11
0.129	7.483	14	16
1.354	32.215	15	29
1.065	7.337	17	91
1.184	22.493	18	40
0.800	13.694	18	30
0.993	20.565	15	43
1.439	30.918	12	28
1.140	47.361	14	22
0.443	15.579	14	27
1.224	22.181	12	30
0.174	7.096	17	22
0.940	12.577	15	42
1.233	24.823	15	24
1.252	22.802	16	31
1.145	17.635	17	32
0.863	36.391	15	22
0.935	19.590	17	30
0.935	25.908	17	35
0.965	33.670	15	26
1.330	31.202	16	26
1.354	24.180	17	30
0.947	17.891	13	63
1.065	36.099	14	25
1.050	30.500	18	31
0.458	14.236	15	26
0.886	13.961	14	27
1.611	28.007	12	25
1.437	22.951	18	24
0.879	16.279	14	43
0.122	7.888	15	14
1.345	47.920	14	26
1.061	31.560	17	28
0.100	7.256	16	12
1.187	14.406	18	39
0.338	11.084	12	26
0.115	6.420	15	16
0.933	30.401	18	28
1.280	19.028	17	35
0.834	21.371	17	37
0.132	8.095	14	15
0.119	6.862	17	16
0.681	8.714	18	49
0.111	8.312	17	11
1.392	44.874	13	24
0.144	8.327	16	16
0.105	7.106	16	13
1.125	16.672	13	42
1.224	16.862	15	27
1.007	26.798	11	39
0.504	21.379	13	22
0.631	17.853	12	31
1.095	24.893	12	27
1.160	24.850	12	25
1.148	46.036	15	22
0.105	7.558	12	11
0.459	17.154	12	26
0.780	34.996	11	20
0.739	12.890	12	24
0.085	6.101	17	12
0.112	7.602	14	13
0.106	7.170	12	13
0.975	16.334	17	37
1.030	29.381	17	28
0.132	7.053	16	18
1.133	19.806	13	31
0.098	7.226	14	12
0.670	19.462	18	32
1.399	23.896	11	24
1.450	20.800	13	48
0.621	12.051	18	56
1.100	29.513	15	31
0.470	10.026	18	41
1.430	21.709	15	27
0.138	7.594	14	17
1.336	25.117	13	53
0.124	6.487	17	17
0.134	7.961	12	16
1.168	24.989	11	23
0.252	10.507	11	22
0.100	6.944	14	13
1.082	30.396	18	34
0.123	7.996	17	13
1.195	28.263	11	37
0.936	13.174	18	45
1.137	31.878	18	32
1.384	25.376	13	36
1.632	66.263	13	21
1.017	23.159	15	42
1.337	30.828	13	43
0.133	7.885	14	15
1.255	23.389	17	27
1.621	61.048	16	24
0.118	7.430	12	13
0.973	27.705	14	33
1.267	23.146	16	35
0.098	6.659	15	13
0.098	7.738	12	11
1.033	26.854	14	33
1.339	33.923	11	29
0.907	24.749	18	36
0.135	7.114	18	16
0.110	6.404	17	17
0.104	6.669	15	14
1.187	36.956	18	27
0.118	7.710	11	13
0.139	8.634	16	14
1.272	40.354	13	28
0.652	22.664	15	26
1.384	31.330	17	25
0.409	12.750	12	25
1.182	23.439	16	55
1.594	58.093	13	23
0.307	8.540	15	44
1.230	37.352	16	28
1.187	34.366	17	33
0.345	9.775	15	33
1.192	20.190	17	49
0.135	7.858	11	15
0.884	18.919	15	29
1.122	25.244	14	29
1.310	29.096	16	49
1.484	37.051	12	32
1.390	23.115	15	64
0.131	7.661	15	14
0.136	8.339	11	12
1.331	22.873	16	37
0.152	9.348	11	13
